3308094916207764651,0,0.0
3311165799295745817,0,0.0
331542086261634131,0,0.0
33319426543430120,1,0.0
3333382627297261543,1,0.0
3333508582762315552,0,1.0
3346139458777717952,0,0.0
3369729030498161771,1,0.0
3376810030732270317,0,1.0
3395801360188031009,0,1.0
3425266763360912919,0,0.0
4696671383913232712,0,0.0
3432862837907989864,0,1.0
3433596189774957612,0,0.0
3439446791241519728,0,0.0
344368676660800961,0,1.0
3453062214950571999,0,0.0
3470250307673220918,0,0.0
3471778481364760436,0,0.0
3499796908032691101,0,0.0
3504029154867995086,0,0.0
3510196040649362944,0,0.0
3540075320604275816,0,1.0
3554690207057764663,0,0.0
3570135542383868968,0,1.0
357433116187417825,0,0.0
3574825120269932759,0,1.0
3602818305047059235,0,0.0
3631354383499582577,0,0.0
3635213289450063375,0,1.0
3646909102269990589,0,0.0
364979059751094956,0,0.0
3661741439002412392,0,0.0
3665783921900570993,1,1.0
3671276843323575332,0,0.0
3675073637627022973,1,0.0
3688100282760250039,0,0.0
3691775215430984029,0,1.0
369218119103377871,0,0.0
3727741776100107205,0,1.0
4792126161720467827,0,0.0
3803117364424025213,0,0.0
3831009903577429411,1,0.0
3852967482379524369,0,0.0
387936584990377739,0,1.0
4804441222451078275,0,0.0
3915864091861205284,0,0.0
3920977143265367354,1,0.0
3942283019927317519,0,0.0
3980325505237014909,0,0.0
3983196667364662645,0,0.0
4006967095104200080,1,1.0
4010571987816078764,0,0.0
4028852241365340011,0,0.0
4837904559110749243,0,0.0
4050785687649303334,0,0.0
4841057354327115712,0,1.0
4093725751546912966,0,0.0
4103224102515731287,0,0.0
4130969156575647480,0,0.0
