5933165383677898666,0,0.0
5935934474416109613,0,0.0
5936171385825438749,0,0.0
5938033579541846400,0,0.0
9104257192127097215,0,0.0
5947222253129629101,0,0.0
5948877652670200527,0,0.0
5965826967616958686,0,1.0
5977288455579468216,0,0.0
5979229804082012922,0,0.0
2818687097533115,0,0.0
2899350840399378850,0,1.0
4572894382186249123,0,0.0
2903952063879578869,0,0.0
458551934220030637,0,0.0
294110975792170850,0,0.0
2964503602183675112,0,1.0
4592457377670090587,1,1.0
4596180260218115207,0,0.0
2997858787633615012,0,0.0
305014460859485092,0,0.0
3055580928181280014,0,0.0
4611664494451915733,0,0.0
3087473990339951107,0,0.0
3087675731348552463,0,0.0
3087925607180479999,0,0.0
3109040184967619463,0,0.0
3109604474272615972,0,0.0
3113027226157195244,0,0.0
3118706236552357542,0,0.0
